transaction_id,transaction_date,posting_date,vendor_id,vendor_name,account_code,account_name,debit_amount,department,description,created_by,approved_by,audit_risk_score,risk_level,rule_alert_count,anomaly_score,ml_anomaly_flag,risk_reason_text
TXN00019865,2025-12-04,2025-12-04,V00204,Mingda Technology Group,1403,原材料 Raw materials,1000000.0,Procurement,Purchase of raw materials - PO43967,E0056,E0104,62.22,High,2,0.743484,True,"Unusual vendor (Mingda Technology Group): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.743, rank 192 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00001822,2025-12-24,2025-12-24,V00346,Fortune Services Group,1403,原材料 Raw materials,1000000.0,Procurement,Bulk purchase of components - PO47115,E0084,E0114,62.2,High,2,0.733865,True,"Unusual vendor (Fortune Services Group): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.734, rank 219 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00007546,2024-08-02,2024-08-02,V00238,"Hanwei Industrial (Guangzhou) Co., Ltd.",6401,主营业务成本 Cost of sales,669870.91,Operations,Cost of goods sold - shipment SO87758,E0062,E0062,62.18,High,2,0.664784,True,"Self approval: voucher raised and approved by the same employee (E0062) - segregation of duties breach; Unusual vendor (Hanwei Industrial (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment; Isolation Forest anomaly (score 0.665, rank 470 of 30,128); Amount CNY 669,870.91 is above the 94.8th percentile of the ledger"
TXN00020124,2025-06-30,2025-06-30,V00317,Jinlong Packaging Holdings,2202,应付账款 Accounts payable,1000000.0,Finance,Payment to Jinlong Packaging Holdings for invoice INV-277278,E0035,E0071,62.15,High,2,0.697934,True,"Unusual vendor (Jinlong Packaging Holdings): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.698, rank 341 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN90000014,2025-12-30,2025-12-31,V00056,"Wanhe Systems (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,205605.87,Finance,"Bank transfer to Wanhe Systems (Guangzhou) Co., Ltd. - invoice INV-295582",E0061,E0023,61.96,High,1,0.370696,False,"Duplicate payment: invoice INV-2025-43855 paid more than once to Wanhe Systems (Guangzhou) Co., Ltd.; Vendor risk 52/100 for Wanhe Systems (Guangzhou) Co., Ltd.; Amount CNY 205,605.87 is above the 80.9th percentile of the ledger"
TXN00007104,2024-05-15,2024-05-15,V00127,Yongsheng Supply Chain Holdings,2202,应付账款 Accounts payable,1250000.0,Finance,Payment to Yongsheng Supply Chain Holdings for invoice INV-129092,E0099,E0025,61.91,High,1,0.805474,True,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.805, rank 73 of 30,128); Vendor risk 54/100 for Yongsheng Supply Chain Holdings; Amount CNY 1,250,000.00 is above the 98.6th percentile of the ledger"
TXN00028176,2024-05-06,2024-05-06,V00257,"Blue Ridge Trading (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,1000000.0,Finance,"Bank transfer to Blue Ridge Trading (Guangzhou) Co., Ltd. - invoice INV-574577",E0077,E0130,61.88,High,2,0.7432,True,"Unusual vendor (Blue Ridge Trading (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.743, rank 194 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80003402,2025-02-17,2025-02-17,V00021,Hengtai Engineering Holdings,2202,应付账款 Accounts payable,49325.9,Finance,Partial payment to Hengtai Engineering Holdings - instalment 3/3,E0069,E0025,61.82,High,1,0.715226,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 145123.94); Isolation Forest anomaly (score 0.715, rank 280 of 30,128); Vendor risk 47/100 for Hengtai Engineering Holdings; Amount sits just below the CNY 50,000 approval threshold"
TXN00021981,2024-03-11,2024-03-11,V00022,"Mingda Consulting Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,"Material procurement from Mingda Consulting Co., Ltd. - PO37636",E0085,E0089,61.77,High,2,0.711402,True,"Unusual vendor (Mingda Consulting Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.711, rank 297 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80003401,2025-02-17,2025-02-17,V00021,Hengtai Engineering Holdings,2202,应付账款 Accounts payable,48384.88,Finance,Partial payment to Hengtai Engineering Holdings - instalment 2/3,E0069,E0025,61.73,High,1,0.713878,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 145123.94); Isolation Forest anomaly (score 0.714, rank 285 of 30,128); Vendor risk 47/100 for Hengtai Engineering Holdings; Amount sits just below the CNY 50,000 approval threshold"
TXN00017935,2024-06-13,2024-06-13,V00351,"Concord Services Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,"Material procurement from Concord Services Co., Ltd. - PO90558",E0075,E0050,61.69,High,2,0.772049,True,"Unusual vendor (Concord Services Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.772, rank 126 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00023712,2025-02-24,2025-02-24,V00260,"Everest Trading Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Bulk purchase of components - PO54660,E0100,E0104,61.69,High,2,0.718755,True,"Unusual vendor (Everest Trading Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.719, rank 269 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00018007,2024-08-12,2024-08-12,V00352,"Jinlong Facilities (Guangzhou) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Goods receipt against PO54305,E0051,E0008,61.68,High,2,0.748194,True,"Unusual vendor (Jinlong Facilities (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.748, rank 182 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00007309,2024-05-22,2024-05-22,V00156,"Cathay Services (Beijing) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Purchase of raw materials - PO63608,E0043,E0049,61.61,High,2,0.623601,True,"Unusual vendor (Cathay Services (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.624, rank 670 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80003900,2024-12-02,2024-12-02,V00042,"Northwind Automation (Shanghai) Co., Ltd.",2202,应付账款 Accounts payable,48041.74,Finance,"Partial payment to Northwind Automation (Shanghai) Co., Ltd. - instalment 1/3",E0055,E0071,61.6,High,1,0.717261,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 142179.64); Isolation Forest anomaly (score 0.717, rank 273 of 30,128); Vendor risk 46/100 for Northwind Automation (Shanghai) Co., Ltd.; Amount sits just below the CNY 50,000 approval threshold"
TXN00017648,2024-06-24,2024-06-24,V00049,"Orient Consulting (Shenzhen) Co., Ltd.",2202,应付账款 Accounts payable,237615.97,Finance,"Vendor settlement Orient Consulting (Shenzhen) Co., Ltd. / INV-577941",E0125,E0019,61.55,High,1,0.468946,False,"Duplicate payment: invoice INV-2024-68334 paid more than once to Orient Consulting (Shenzhen) Co., Ltd.; Amount CNY 237,615.97 is above the 83.1th percentile of the ledger"
TXN00017937,2025-06-16,2025-06-16,V00151,"Fortune Systems (Shenzhen) Co., Ltd.",2202,应付账款 Accounts payable,1250000.0,Finance,"Vendor settlement Fortune Systems (Shenzhen) Co., Ltd. / INV-972930",E0062,E0028,61.42,High,1,0.866597,True,"Large round amount: CNY 1250000.0 sits in the top 1.38% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.867, rank 25 of 30,128); Amount CNY 1,250,000.00 is above the 98.6th percentile of the ledger"
TXN00013624,2025-08-04,2025-08-04,V00132,"Hanwei Consulting Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Purchase of raw materials - PO78896,E0139,E0066,61.31,High,2,0.708557,True,"Unusual vendor (Hanwei Consulting Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.709, rank 310 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80000301,2024-10-23,2024-10-23,V00256,"Kaiyuan Media (Shenzhen) Co., Ltd.",2202,应付账款 Accounts payable,48585.44,Finance,"Partial payment to Kaiyuan Media (Shenzhen) Co., Ltd. - instalment 2/3",E0063,E0071,61.31,High,1,0.795927,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 146413.57); Isolation Forest anomaly (score 0.796, rank 88 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN80000302,2024-10-23,2024-10-23,V00256,"Kaiyuan Media (Shenzhen) Co., Ltd.",2202,应付账款 Accounts payable,48702.8,Finance,"Partial payment to Kaiyuan Media (Shenzhen) Co., Ltd. - instalment 3/3",E0063,E0071,61.31,High,1,0.795927,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 146413.57); Isolation Forest anomaly (score 0.796, rank 87 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN00005135,2025-12-25,2025-12-25,V00056,"Wanhe Systems (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,205605.87,Finance,"Bank transfer to Wanhe Systems (Guangzhou) Co., Ltd. - invoice INV-295582",E0061,E0023,61.27,High,1,0.343267,False,"Duplicate payment: invoice INV-2025-43855 paid more than once to Wanhe Systems (Guangzhou) Co., Ltd.; Vendor risk 52/100 for Wanhe Systems (Guangzhou) Co., Ltd.; Amount CNY 205,605.87 is above the 80.9th percentile of the ledger"
TXN00011117,2025-10-30,2025-10-30,V00280,Tianhe Supply Chain Holdings,1403,原材料 Raw materials,1000000.0,Procurement,Goods receipt against PO87004,E0044,E0049,61.18,High,2,0.762992,True,"Unusual vendor (Tianhe Supply Chain Holdings): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.763, rank 146 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00027922,2025-09-29,2025-09-30,V00269,"Blue Ridge Trading (Shanghai) Co., Ltd.",2202,应付账款 Accounts payable,1000000.0,Finance,"Vendor settlement Blue Ridge Trading (Shanghai) Co., Ltd. / INV-165655",E0079,E0042,61.14,High,2,0.730793,True,"Unusual vendor (Blue Ridge Trading (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.731, rank 232 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80001700,2025-10-23,2025-10-23,V00068,"Xinrun Media (Shenzhen) Co., Ltd.",660205,管理费用-咨询费 Consulting fees,49446.42,Operations,"Partial payment to Xinrun Media (Shenzhen) Co., Ltd. - instalment 1/2",E0057,E0066,61.1,High,1,0.857384,True,"Split payment: 2 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 95693.51); Isolation Forest anomaly (score 0.857, rank 32 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN80002400,2024-11-11,2024-11-11,V00219,"Silverline Trading (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,49725.4,Finance,"Partial payment to Silverline Trading (Guangzhou) Co., Ltd. - instalment 1/2",E0063,E0092,61.02,High,1,0.649917,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 339230.37); Isolation Forest anomaly (score 0.650, rank 549 of 30,128); Vendor risk 52/100 for Silverline Trading (Guangzhou) Co., Ltd.; Amount sits just below the CNY 50,000 approval threshold"
TXN00006335,2025-01-04,2025-01-04,,,1122,应收账款 Accounts receivable,2250000.0,Sales,Revenue recognition for order SO82976,E0094,E0009,61.0,High,2,0.768335,True,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000; Posted on Saturday - 2025-01-04 is outside the normal working week; Isolation Forest anomaly (score 0.768, rank 136 of 30,128); Amount CNY 2,250,000.00 is above the 99.8th percentile of the ledger"
TXN80001302,2025-05-19,2025-05-19,V00244,Pacific Materials Group,1403,原材料 Raw materials,49037.81,Procurement,Partial payment to Pacific Materials Group - instalment 3/3,E0031,E0135,61.0,High,1,0.797192,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 145777.06); Isolation Forest anomaly (score 0.797, rank 84 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN00012936,2024-11-02,2024-11-02,,,1122,应收账款 Accounts receivable,2250000.0,Sales,Sales invoice to supplier - SO43055,E0061,E0068,60.93,High,2,0.765512,True,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000; Posted on Saturday - 2024-11-02 is outside the normal working week; Isolation Forest anomaly (score 0.766, rank 140 of 30,128); Amount CNY 2,250,000.00 is above the 99.8th percentile of the ledger"
TXN00028523,2024-02-05,2024-02-05,V00255,"Zenith Consulting (Shenzhen) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Purchase of raw materials - PO83772,E0097,E0008,60.93,High,2,0.69556,True,"Unusual vendor (Zenith Consulting (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.696, rank 345 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80002401,2024-11-11,2024-11-11,V00219,"Silverline Trading (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,48411.54,Finance,"Partial payment to Silverline Trading (Guangzhou) Co., Ltd. - instalment 2/2",E0063,E0092,60.89,High,1,0.648415,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 339230.37); Isolation Forest anomaly (score 0.648, rank 553 of 30,128); Vendor risk 52/100 for Silverline Trading (Guangzhou) Co., Ltd.; Amount sits just below the CNY 50,000 approval threshold"
TXN00013091,2025-01-06,2025-01-06,V00174,Cathay Materials Group,1403,原材料 Raw materials,1000000.0,Procurement,Bulk purchase of components - PO58129,E0112,E0002,60.88,High,2,0.640597,True,"Unusual vendor (Cathay Materials Group): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.641, rank 585 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00003603,2025-07-30,2025-07-30,V00117,"Kunlun Packaging Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Goods receipt against PO10549,E0101,E0009,60.86,High,2,0.740099,True,"Unusual vendor (Kunlun Packaging Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.740, rank 205 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00023423,2024-01-25,2024-01-25,V00081,"Ruixin Services (Shenzhen) Co., Ltd.",2202,应付账款 Accounts payable,344346.71,Finance,"Payment to Ruixin Services (Shenzhen) Co., Ltd. for invoice INV-960481",E0091,E0008,60.86,High,1,0.360005,False,"Duplicate payment: invoice INV-2024-10594 paid more than once to Ruixin Services (Shenzhen) Co., Ltd.; Amount CNY 344,346.71 is above the 88.1th percentile of the ledger"
TXN00003894,2024-12-20,2024-12-22,V00079,"Concord Media (Shenzhen) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Goods receipt against PO21749,E0131,E0135,60.84,High,2,0.722508,True,"Unusual vendor (Concord Media (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.723, rank 252 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00008469,2024-02-26,2024-02-26,V00076,"Wanhe Materials (Shanghai) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Purchase of raw materials - PO66237,E0112,E0134,60.83,High,2,0.732592,True,"Unusual vendor (Wanhe Materials (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.733, rank 225 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80001301,2025-05-19,2025-05-19,V00244,Pacific Materials Group,1403,原材料 Raw materials,47416.54,Procurement,Partial payment to Pacific Materials Group - instalment 2/3,E0031,E0135,60.83,High,1,0.794559,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 145777.06); Isolation Forest anomaly (score 0.795, rank 90 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN00021741,2025-11-29,2025-12-01,,,1122,应收账款 Accounts receivable,2250000.0,Sales,Sales invoice to supplier - SO54044,E0016,E0124,60.82,High,2,0.760945,True,"Large round amount: CNY 2250000.0 sits in the top 0.22% of all voucher values and is an exact multiple of 10,000; Posted on Saturday - 2025-11-29 is outside the normal working week; Isolation Forest anomaly (score 0.761, rank 151 of 30,128); Amount CNY 2,250,000.00 is above the 99.8th percentile of the ledger"
TXN00016246,2024-08-05,2024-08-05,V00081,"Ruixin Services (Shenzhen) Co., Ltd.",660206,管理费用-水电费 Utilities,46479.61,Operations,Utility settlement for Nanjing facility,E0041,E0115,60.77,High,1,0.625408,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 331738.45); Isolation Forest anomaly (score 0.625, rank 658 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN80000300,2024-10-23,2024-10-23,V00256,"Kaiyuan Media (Shenzhen) Co., Ltd.",2202,应付账款 Accounts payable,49125.33,Finance,"Partial payment to Kaiyuan Media (Shenzhen) Co., Ltd. - instalment 1/3",E0063,E0071,60.75,High,1,0.772036,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 146413.57); Isolation Forest anomaly (score 0.772, rank 127 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN80003901,2024-12-02,2024-12-02,V00042,"Northwind Automation (Shanghai) Co., Ltd.",2202,应付账款 Accounts payable,47417.06,Finance,"Partial payment to Northwind Automation (Shanghai) Co., Ltd. - instalment 2/3",E0055,E0071,60.75,High,1,0.684615,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 142179.64); Isolation Forest anomaly (score 0.685, rank 391 of 30,128); Vendor risk 46/100 for Northwind Automation (Shanghai) Co., Ltd.; Amount sits just below the CNY 50,000 approval threshold"
TXN80003902,2024-12-02,2024-12-02,V00042,"Northwind Automation (Shanghai) Co., Ltd.",2202,应付账款 Accounts payable,46720.84,Finance,"Partial payment to Northwind Automation (Shanghai) Co., Ltd. - instalment 3/3",E0055,E0071,60.73,High,1,0.685857,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 142179.64); Isolation Forest anomaly (score 0.686, rank 387 of 30,128); Vendor risk 46/100 for Northwind Automation (Shanghai) Co., Ltd.; Amount sits just below the CNY 50,000 approval threshold"
TXN00023930,2025-04-30,2025-04-30,V00265,Zenith Consulting Holdings,1403,原材料 Raw materials,1000000.0,Procurement,Goods receipt against PO73243,E0059,E0034,60.7,High,2,0.660988,True,"Unusual vendor (Zenith Consulting Holdings): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.661, rank 490 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00024441,2025-10-19,2025-10-19,,,2221,应交税费 Taxes payable,206000.0,Finance,Tax settlement - Procurement,E0110,E0110,60.7,High,2,0.737913,True,"Self approval: voucher raised and approved by the same employee (E0110) - segregation of duties breach; Posted on Sunday - 2025-10-19 is outside the normal working week; Isolation Forest anomaly (score 0.738, rank 208 of 30,128); Amount CNY 206,000.00 is above the 81.0th percentile of the ledger"
TXN80002100,2024-05-09,2024-05-09,V00205,"Xinrun Engineering (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,49330.17,Finance,"Partial payment to Xinrun Engineering (Guangzhou) Co., Ltd. - instalment 1/3",E0139,E0025,60.7,High,1,0.712288,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 143782.69); Isolation Forest anomaly (score 0.712, rank 292 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN00015939,2024-02-23,2024-02-24,V00306,"Everest Logistics (Guangzhou) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Purchase of raw materials - PO66782,E0012,E0092,60.58,High,2,0.701073,True,"Unusual vendor (Everest Logistics (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.701, rank 326 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80002101,2024-05-09,2024-05-09,V00205,"Xinrun Engineering (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,47738.83,Finance,"Partial payment to Xinrun Engineering (Guangzhou) Co., Ltd. - instalment 2/3",E0139,E0025,60.58,High,1,0.711869,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 143782.69); Isolation Forest anomaly (score 0.712, rank 295 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN80001300,2025-05-19,2025-05-19,V00244,Pacific Materials Group,1403,原材料 Raw materials,49322.71,Procurement,Partial payment to Pacific Materials Group - instalment 1/3,E0031,E0135,60.53,High,1,0.777667,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 145777.06); Isolation Forest anomaly (score 0.778, rank 115 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN80002102,2024-05-09,2024-05-09,V00205,"Xinrun Engineering (Guangzhou) Co., Ltd.",2202,应付账款 Accounts payable,46713.69,Finance,"Partial payment to Xinrun Engineering (Guangzhou) Co., Ltd. - instalment 3/3",E0139,E0025,60.49,High,1,0.71113,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 143782.69); Isolation Forest anomaly (score 0.711, rank 299 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN00010663,2025-12-29,2025-12-29,V00329,Innovate Packaging Group,1403,原材料 Raw materials,1000000.0,Procurement,Material procurement from Innovate Packaging Group - PO79277,E0080,E0111,60.39,High,2,0.653579,True,"Unusual vendor (Innovate Packaging Group): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.654, rank 528 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00008872,2025-12-19,2025-12-19,V00183,"Innovate Technology (Shanghai) Co., Ltd.",1403,原材料 Raw materials,800000.0,Procurement,Goods receipt against PO76676,E0132,E0104,60.37,High,2,0.711178,True,"Unusual vendor (Innovate Technology (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 800000.0 sits in the top 3.94% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.711, rank 298 of 30,128); Vendor risk 47/100 for Innovate Technology (Shanghai) Co., Ltd.; Amount CNY 800,000.00 is above the 96.1th percentile of the ledger"
TXN00019231,2025-09-24,2025-09-24,V00321,"Zenith Services (Shenzhen) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Bulk purchase of components - PO99151,E0022,E0071,60.37,High,2,0.712424,True,"Unusual vendor (Zenith Services (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.712, rank 291 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00005557,2024-09-02,2024-09-02,V00165,Concord Materials Holdings,1403,原材料 Raw materials,1000000.0,Procurement,Purchase of raw materials - PO64840,E0035,E0124,60.32,High,2,0.778149,True,"Unusual vendor (Concord Materials Holdings): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.778, rank 114 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN00006018,2025-04-03,2025-04-03,V00005,"Everest Media (Shanghai) Co., Ltd.",1403,原材料 Raw materials,1000000.0,Procurement,Bulk purchase of components - PO54797,E0096,E0009,60.22,High,2,0.680836,True,"Unusual vendor (Everest Media (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.681, rank 400 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
TXN80001900,2025-08-19,2025-08-19,V00173,Zhongtai Services Holdings,1403,原材料 Raw materials,49154.28,Procurement,Partial payment to Zhongtai Services Holdings - instalment 1/2,E0035,E0009,60.09,High,1,0.754509,True,"Split payment: 3 payments to the same vendor on the same day, each just below the CNY 50,000 approval threshold (combined CNY 223305.66); Isolation Forest anomaly (score 0.755, rank 164 of 30,128); Amount sits just below the CNY 50,000 approval threshold"
TXN00005462,2024-04-23,2024-04-24,V00057,Apex Packaging Holdings,1403,原材料 Raw materials,1000000.0,Procurement,Goods receipt against PO89442,E0046,E0019,60.07,High,2,0.73513,True,"Unusual vendor (Apex Packaging Holdings): amount is more than 8x this vendor's average payment; Large round amount: CNY 1000000.0 sits in the top 2.5% of all voucher values and is an exact multiple of 10,000; Isolation Forest anomaly (score 0.735, rank 212 of 30,128); Amount CNY 1,000,000.00 is above the 97.5th percentile of the ledger"
